committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,fec_election_year,back_reference_transaction_id,back_reference_schedule_id,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,sub_id,pdf_url
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353756,17,BF09AE98141C0464A8CE,1886410,ORG,ORGANIZATION,,,GEORGIA FFA FOUNDATION,GA,EVENT TICKETS,,,2025-02-11 0:00:00,400,P2026,PRIMARY,2026,,,4041520251184156131,SWAINSBORO,304010237,OTHER,,4042520251186690552,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353756
C00723916,MARY MILLER FOR CONGRESS,2025,Q1,202504159755954091,17,D9JSP4AUF9AGYG6GKYND,1887790,ORG,ORGANIZATION,,,MAILING & CAGING LLC,GA,FUNDRAISING MAIL PROGRAM CAGING,,,2025-01-16 0:00:00,594.75,P2026,PRIMARY,2026,,,4041520251184156959,ALPHARETTA,30009,OTHER,,4042520251186693981,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755954091
C00775015,SCHMITT FOR SENATE,2025,Q1,202504159755648863,17,SB17.I3160,1887496,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD / BEVERAGE,X,,2025-01-29 0:00:00,94.64,,,,SB17.I3120,SB17,4041520251184156768,ATLANTA,30349,OTHER,,4042520251186694571,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648863
C00666396,MICHAEL WALTZ FOR CONGRESS,2025,Q1,202504159755354019,17,SB17.I23250,1886422,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2025-03-31 0:00:00,1066.38,,,,,,4041520251184156135,ATHENS,30605,OTHER,,4042520251186689408,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354019
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353758,17,B072D649BB6494BDABA6,1886410,ORG,ORGANIZATION,,,RMS STRATEGIES LLC,GA,CAMPAIGN STRATEGY,,,2025-02-04 0:00:00,6500,P2026,PRIMARY,2026,,,4041520251184156131,MARIETTA,300601407,OTHER,,4042520251186690556,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353758
C00330886,MIKE CRAPO FOR US SENATE,2025,Q1,202504159755419986,17,B18FEFD07075C45AD9DB,1886898,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2025-01-06 0:00:00,6099.46,,,,,,4041520251184156397,ATLANTA,30320,OTHER,,4042520251186693019,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419986
C00327023,SCHAKOWSKY FOR CONGRESS,2025,Q1,202504159756084080,17,SB17.25022,1888210,ORG,ORGANIZATION,,,CHASE CARD SERVICES,GA,ITEMIZED TRANSACTIONS BELOW,,,2025-03-20 0:00:00,3865.71,,,,,,4041620251184296145,ATLANTA,30353,OTHER,,4042520251186696282,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756084080
C00443218,WICKER FOR SENATE,2025,Q1,202504159755568608,17,B38846EB0CCD648F4811,1887278,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRLINE TRAVEL,X,,2025-01-16 0:00:00,287.98,P2030,PRIMARY,2030,B65A9359AEA8B49B0826,SB17,4041520251184156632,ATLANTA,303206001,OTHER,,4042520251186697611,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568608
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352470,17,B75ADA583F488435FBD6,1886382,ORG,ORGANIZATION,,,"CATALYST ASSOCIATES, LLC",GA,FUNDRAISING CONSULTING,,,2025-03-19 0:00:00,5000,P2026,PRIMARY,2026,,,4041520251184156109,AUGUSTA,309044358,OTHER,,4042520251186690288,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352470
C00330886,MIKE CRAPO FOR US SENATE,2025,Q1,202504159755419999,17,B26FCF0C1C7EE47BFBF5,1886898,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2025-03-14 0:00:00,5305.68,,,,,,4041520251184156397,ATHENS,30606,OTHER,,4042520251186693057,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419999
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352461,17,BBCD1EC015EA249318EC,1886382,ORG,ORGANIZATION,,,"CATALYST ASSOCIATES, LLC",GA,FUNDRAISING CONSULTING,,,2025-01-15 0:00:00,5000,P2026,PRIMARY,2026,,,4041520251184156109,AUGUSTA,309044358,OTHER,,4042520251186690261,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352461
C00327023,SCHAKOWSKY FOR CONGRESS,2025,Q1,202504159756084077,17,SB17.23900,1888210,ORG,ORGANIZATION,,,CHASE CARD SERVICES,GA,ITEMIZED TRANSACTIONS BELOW,,,2025-01-13 0:00:00,415.52,,,,,,4041620251184296145,ATLANTA,30353,OTHER,,4042520251186696275,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756084077
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799724,17,500583919,1887635,ORG,ORGANIZATION,,,EXTRA SPACE STORAGE,GA,STORAGE,,,2025-03-17 0:00:00,294.1,,,,,,4041520251184156865,ATLANTA,303065125,OTHER,,4042520251186690243,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799724
C00612432,FRIENDS OF MATT GAETZ,2025,Q1,202504159756048830,17,B-4226709,1887919,ORG,ORGANIZATION,,,WORLD FLAG PINS - DAWSONVILLE - GA,GA,SUPPORTER GIFTS,X,,2024-11-14 0:00:00,259.29,G2024,GENERAL,2024,B-4226685,,4041520251184157054,DAWSONVILLE,30534,OTHER,MEMO: SUBVENDOR OF-AMERICAN EXPRESS,4042520251186690120,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756048830
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659409,17,SB17.I22930,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-03-06 0:00:00,35,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696370,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659409
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799723,17,500581251,1887635,ORG,ORGANIZATION,,,EXTRA SPACE STORAGE,GA,STORAGE,,,2025-02-18 0:00:00,294.1,,,,,,4041520251184156865,ATLANTA,303065125,OTHER,,4042520251186690242,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799723
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352483,17,BB1862A7073A44776B7F,1886382,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL MARKETING SERVICE,X,,2025-03-12 0:00:00,552,P2026,PRIMARY,2026,BA69EBD8DC9524B02890,SB17,4041520251184156109,ATLANTA,30318,OTHER,,4042520251186690327,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352483
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353760,17,B1DCF413DD8274C63985,1886410,ORG,ORGANIZATION,,,VALLEY GREEN CONSULTING LLC,GA,COMPLIANCE CONSULTING,,,2025-02-25 0:00:00,2500,P2026,PRIMARY,2026,,,4041520251184156131,ATLANTA,303423429,OTHER,,4042520251186690562,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353760
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353757,17,BBDACC98BE40B4626BA2,1886410,ORG,ORGANIZATION,,,HISTORIC GREEN STREET,GA,OFFICE RENT,,,2025-03-10 0:00:00,400,P2026,PRIMARY,2026,,,4041520251184156131,GAINESVILLE,305013324,ADMINISTRATIVE,,4042520251186690554,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353757
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422463,17,B363253BAA37444D4BB6,1886925,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,X,,2025-01-14 0:00:00,1159.94,,,,BF12B2088B0B44E4E975,SB17,4041520251184156417,ATLANTA,303541989,OTHER,,4042520251186691003,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422463
C00897751,PEGGY FLANAGAN FOR MINNESOTA,2025,Q1,202504159755646009,17,500158715,1887483,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,X,,2025-03-09 0:00:00,538.28,P2026,PRIMARY,2026,500158670,SB17,4041520251184156761,ATLANTA,303541989,OTHER,*,4042520251186693638,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755646009
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353759,17,BF874AECDB7274F4DBDE,1886410,ORG,ORGANIZATION,,,RMS STRATEGIES LLC,GA,CAMPAIGN STRATEGY,,,2025-03-18 0:00:00,4000,P2026,PRIMARY,2026,,,4041520251184156131,MARIETTA,300601407,OTHER,,4042520251186690560,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353759
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799723,17,500581226,1887635,ORG,ORGANIZATION,,,EXTRA SPACE STORAGE,GA,STORAGE,,,2025-01-21 0:00:00,294.1,,,,,,4041520251184156865,ATLANTA,303065125,OTHER,,4042520251186690241,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799723
C00723916,MARY MILLER FOR CONGRESS,2025,Q1,202504159755954104,17,DCCPXEQKYVMNHU56KAEX,1887790,ORG,ORGANIZATION,,,SERVISFIRST BANK,GA,BANK SERVICE FEE,,,2025-03-31 0:00:00,167,P2026,PRIMARY,2026,,,4041520251184156959,ATLANTA,30339,OTHER,,4042520251186694019,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755954104
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352479,17,B2E1CEBAC43624C659F9,1886382,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIR TRAVEL,X,,2025-03-12 0:00:00,529.19,P2026,PRIMARY,2026,BED81BAD831C54678BFF,SB17,4041520251184156109,ATLANTA,30320,OTHER,,4042520251186690315,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352479
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799713,17,500584614,1887635,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL EXPENSES,X,,2025-01-13 0:00:00,1026.96,,,,500581223,SB17,4041520251184156865,ATLANTA,303206001,MATERIALS,*,4042520251186690210,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799713
C00665752,FRIENDS OF MICHAEL GUEST,2025,Q1,202504159756050162,17,B94A95CEAE3BE4906A3A,1887943,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,,,2025-01-08 0:00:00,363,P2026,PRIMARY,2026,,,4041520251184157069,ATLANTA,30354,OTHER,,4042520251186698872,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756050162
C00266940,SANFORD BISHOP FOR CONGRESS,2025,Q1,202504159755803816,17,500443428,1887654,ORG,ORGANIZATION,,,THE CALERIS COMPANIES,GA,PRINTING,,,2025-03-07 0:00:00,20483.67,P2026,PRIMARY,2026,,,4041520251184156879,ATLANTA,303081163,ADVERTISING,,4042520251186691483,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755803816
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799727,17,500581248,1887635,ORG,ORGANIZATION,,,PUBLIC STORAGE,GA,STORAGE UNIT,,,2025-02-04 0:00:00,391,,,,,,4041520251184156865,RIVERDALE,30274,OTHER,,4042520251186690254,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799727
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655747,17,500564912,1887546,ORG,ORGANIZATION,,,FIRST BANK MERCHANT SERVICES,GA,MERCHANT FEES,,,2025-01-02 0:00:00,25,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303421335,OTHER,,4042520251186691248,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655747
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799727,17,500581247,1887635,ORG,ORGANIZATION,,,PUBLIC STORAGE,GA,STORAGE UNIT,,,2025-02-04 0:00:00,668,,,,,,4041520251184156865,RIVERDALE,30274,OTHER,,4042520251186690253,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799727
C00543892,LOUDERMILK FOR CONGRESS,2025,Q1,202504159755383339,17,BF013F5E38D1F4B418C0,1886751,ORG,ORGANIZATION,,,LIVE OAK SOLUTIONS LLC,GA,STRATEGIC CONSULTING,,,2025-02-01 0:00:00,4200,,,,,,4041520251184156313,CARTERSVILLE,301218038,OTHER,,4042520251186691178,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755383339
C00847400,GLORIA FOR TENNESSEE,2025,Q1,202504159756031459,17,500772788,1887893,ORG,ORGANIZATION,,,COMCAST,GA,INTERNET SERVICES,X,,2025-03-13 0:00:00,482.98,,,,500772717,SB17,4041520251184157032,PEACHTREE CORNERS,300711555,OTHER,*,4042520251186692353,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031459
C00677492,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",2025,Q1,202504159755649807,17,SB17.13007,1887504,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICE,,,2025-03-03 0:00:00,119,P2026,PRIMARY,2026,,,4041520251184156774,ATLANTA,30308,OTHER,,4042520251186689989,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649807
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799725,17,500581267,1887635,ORG,ORGANIZATION,,,HARLAND CLARKE,GA,BANKING SUPPLIES,,,2025-02-12 0:00:00,107.43,,,,,,4041520251184156865,ATLANTA,303392917,OTHER,,4042520251186690246,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799725
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422463,17,BD0E487A7C9E143A0A21,1886925,ORG,ORGANIZATION,,,USPS,GA,POSTAGE,X,,2025-01-14 0:00:00,253.95,,,,BF12B2088B0B44E4E975,SB17,4041520251184156417,TIFTON,317944364,ADMINISTRATIVE,,4042520251186691002,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422463
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655767,17,500581425,1887546,ORG,ORGANIZATION,,,TRUIST (FORMERLY SUNTRUST),GA,BANK FEES,,,2025-02-27 0:00:00,35,P2026,PRIMARY,2026,,,4041520251184156805,ROSWELL,300752232,OTHER,,4042520251186691309,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655767
C00847400,GLORIA FOR TENNESSEE,2025,Q1,202504159756031455,17,500772770,1887893,ORG,ORGANIZATION,,,BEEN VERIFIED,GA,SOFTWARE,X,,2025-03-03 0:00:00,75.29,,,,500772719,SB17,4041520251184157032,ATLANTA,303485168,OTHER,*,4042520251186692339,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031455
C00897751,PEGGY FLANAGAN FOR MINNESOTA,2025,Q1,202504159755645999,17,500158687,1887483,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,,,2025-03-10 0:00:00,538.48,P2026,PRIMARY,2026,,,4041520251184156761,ATLANTA,303541989,OTHER,,4042520251186693610,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755645999
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q1,202504159756071829,17,B1F3696256BAA4910B81,1888147,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL EXPENSES AND FEES,X,,2024-12-06 0:00:00,-268.98,P2026,PRIMARY,2026,B3AAA0234D7CB431EB0A,SB17,4041620251184296099,ATLANTA,303206001,MATERIALS,,4042520251186692674,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071829
C00740100,"CLYDE FOR CONGRESS, INC.",2025,Q1,202504159755357980,17,BD06FDDF0CA0A425284F,1886487,ORG,ORGANIZATION,,,"REPUBLICAN LEADERSHIP FOR GEORGIA, INC.",GA,SPONSORSHIP,,,2025-02-26 0:00:00,750,,,,,,4041520251184156170,ATLANTA,303553255,OTHER,,4042520251186690635,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755357980
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659409,17,SB17.I22929,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-02-26 0:00:00,184.2,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696369,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659409
C00847400,GLORIA FOR TENNESSEE,2025,Q1,202504159756031440,17,500772723,1887893,ORG,ORGANIZATION,,,COMCAST,GA,INTERNET SERVICES,X,,2025-01-02 0:00:00,470.8,,,,500772716,SB17,4041520251184157032,PEACHTREE CORNERS,300711555,OTHER,*,4042520251186692295,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031440
C00845537,PATTIFORCD1GA,2025,Q1,202504159755953985,17,SB17.5016,1887789,ORG,ORGANIZATION,,,"PAUL THE ADVISOR, LLC",GA,1099 - TREASURER PAY,,,2025-02-26 0:00:00,318,,,,,,4041520251184156958,SAVANNAH,31407,OTHER,,4042520251186690569,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755953985
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659411,17,SB17.I23043,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-02-19 0:00:00,728.37,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696374,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659411
C00330886,MIKE CRAPO FOR US SENATE,2025,Q1,202504159755419986,17,BC9779DFC044442DE966,1886898,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2025-01-13 0:00:00,13175.37,,,,,,4041520251184156397,ATLANTA,30320,OTHER,,4042520251186693020,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419986
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352471,17,B55FC2A6CF2C94AA697F,1886382,ORG,ORGANIZATION,,,"DIGITAL XPRESS PRINTING, INC.",GA,EVENT INVITATIONS,,,2025-03-27 0:00:00,1369.79,P2026,PRIMARY,2026,,,4041520251184156109,NORCROSS,300713328,OTHER,,4042520251186690292,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352471
C00376087,MARIO DIAZ-BALART FOR CONGRESS,2025,Q1,202504159755518929,17,B71BF434A9C8A418E9B3,1887164,ORG,ORGANIZATION,,,AT&T WIRELESS SERVICES,GA,WIRELESS SERVICE,,,2025-01-15 0:00:00,283.6,P2026,PRIMARY,2026,,,4041520251184156572,ATLANTA,303485773,OTHER,,4042520251186689862,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518929
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422474,17,B6D496EC71C48419C927,1886925,ORG,ORGANIZATION,,,"CAPITOL STRATEGY GROUP, INC",GA,FUNDRAISING CONSULTING,,,2025-01-12 0:00:00,3529,,,,,,4041520251184156417,ATLANTA,303393321,OTHER,,4042520251186691034,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422474
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659411,17,SB17.I23044,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-03-26 0:00:00,668.48,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696375,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659411
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799719,17,500584705,1887635,ORG,ORGANIZATION,,,UPS,GA,SHIPPING,X,,2025-03-13 0:00:00,2500,,,,500583918,SB17,4041520251184156865,ATLANTA,303283474,OTHER,*,4042520251186690229,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799719
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353759,17,B9E62C9F2619447869F3,1886410,ORG,ORGANIZATION,,,RMS STRATEGIES LLC,GA,CAMPAIGN STRATEGY,,,2025-02-25 0:00:00,7500,P2026,PRIMARY,2026,,,4041520251184156131,MARIETTA,300601407,OTHER,,4042520251186690559,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353759
C00648295,RUSS FULCHER FOR IDAHO,2025,Q1,202504159755358705,17,BEA94EADE008047F1B84,1886493,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICES,,,2025-03-28 0:00:00,300,P2026,PRIMARY,2026,,,4041520251184156174,ATLANTA,303081884,OTHER,,4042520251186692653,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755358705
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799717,17,500584707,1887635,ORG,ORGANIZATION,,,EXTRA SPACE STORAGE,GA,STORAGE,X,,2025-03-13 0:00:00,1679.75,,,,500583918,SB17,4041520251184156865,ATLANTA,303065125,OTHER,*,4042520251186690222,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799717
C00797464,"WAYNE JOHNSON FOR CONGRESS, INC.",2025,Q1,202504159755382884,17,SB17.4932,1886743,ORG,ORGANIZATION,,,"SPHINX, INC",GA,ADVERTISING,,,2025-01-29 0:00:00,1818.07,,,,,,4041520251184156308,MACON,31216,OTHER,,4042520251186689852,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755382884
C00543892,LOUDERMILK FOR CONGRESS,2025,Q1,202504159755383340,17,BD4DA992C0D7C42ACBD4,1886751,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,COMPLIANCE CONSULTING,,,2025-01-23 0:00:00,3062.11,,,,,,4041520251184156313,ATHENS,306051332,OTHER,,4042520251186691183,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755383340
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648616,17,501235795,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL,,,2025-02-13 0:00:00,355.71,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186692032,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648616
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648589,17,501236730,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL TAXES,,,2025-02-27 0:00:00,194.59,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186691951,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648589
C00847400,GLORIA FOR TENNESSEE,2025,Q1,202504159756031455,17,500772771,1887893,ORG,ORGANIZATION,,,COMCAST,GA,INTERNET SERVICES,X,,2025-03-03 0:00:00,482.98,,,,500772719,SB17,4041520251184157032,PEACHTREE CORNERS,300711555,OTHER,*,4042520251186692340,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031455
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352485,17,BC6BAA5D8304D480786E,1886382,ORG,ORGANIZATION,,,CARD SERVICES CENTER,GA,CREDIT CARD: SEE BELOW,,,2025-02-19 0:00:00,1000,P2026,PRIMARY,2026,,,4041520251184156109,ATLANTA,303485025,OTHER,,4042520251186690334,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352485
C00786657,FRY FOR CONGRESS,2025,Q1,202504159755436524,17,B63A571F5053D43E392A,1887010,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE SERVICE,,,2025-03-21 0:00:00,349.89,P2026,PRIMARY,2026,,,4041520251184156479,ATLANTA,303081884,OTHER,,4042520251186697213,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436524
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q1,202504159756071873,17,BC7481714E32D44288A5,1888147,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL EXPENSES AND FEES,X,,2025-02-14 0:00:00,229.19,P2026,PRIMARY,2026,B4B80049DF5AC4DD0A29,SB17,4041620251184296099,ATLANTA,303206001,MATERIALS,,4042520251186692806,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071873
C00543892,LOUDERMILK FOR CONGRESS,2025,Q1,202504159755383339,17,B310F58ED9AB94CA5B06,1886751,ORG,ORGANIZATION,,,LIVE OAK SOLUTIONS LLC,GA,STRATEGIC CONSULTING,,,2025-02-28 0:00:00,4200,,,,,,4041520251184156313,CARTERSVILLE,301218038,OTHER,,4042520251186691179,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755383339
C00666396,MICHAEL WALTZ FOR CONGRESS,2025,Q1,202504159755354013,17,SB17.I23235,1886422,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEE,,,2025-02-25 0:00:00,20,,,,,,4041520251184156135,ATHENS,30606,OTHER,,4042520251186689392,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354013
C00750307,FALLON FOR CONGRESS,2025,Q1,202504159755633980,17,B8B98E858B69942528B8,1887405,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,COMPLIANCE CONSULTING,,,2025-03-21 0:00:00,2000,P2026,PRIMARY,2026,,,4041520251184156705,ATHENS,30606,OTHER,,4042520251186690592,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755633980
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648629,17,501233268,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL,,,2025-01-30 0:00:00,355.71,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186692072,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648629
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648596,17,501238701,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL TAXES,,,2025-03-13 0:00:00,194.59,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186691972,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648596
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352484,17,B43092B4237354E9295E,1886382,ORG,ORGANIZATION,,,CARD SERVICES CENTER,GA,CREDIT CARD: SEE BELOW,,,2025-01-11 0:00:00,160.85,P2026,PRIMARY,2026,,,4041520251184156109,ATLANTA,303485025,OTHER,,4042520251186690332,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352484
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659414,17,SB17.I23054,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-03-07 0:00:00,288.48,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696385,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659414
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352473,17,B8CE2B26DCE4B4A70AF5,1886382,ORG,ORGANIZATION,,,CARD SERVICES CENTER,GA,FEES,X,,2025-01-11 0:00:00,9.83,P2026,PRIMARY,2026,BBD8377C2C1AA48F1AC7,SB17,4041520251184156109,ATLANTA,303485025,OTHER,,4042520251186690297,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352473
C00740100,"CLYDE FOR CONGRESS, INC.",2025,Q1,202504159755357980,17,BE50B5D56840944D5829,1886487,ORG,ORGANIZATION,,,"J. RUSSELL & ASSOC., LLC, D/B/A WAR ROOM STRATEGIES",GA,STRATEGY CONSULTING,,,2025-03-10 0:00:00,36985.86,,,,,,4041520251184156170,WATKINSVILLE,306775985,OTHER,,4042520251186690633,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755357980
